,Owner ID,Owner Name,Reg Owner IMO No,Owner Country,Owner Country Name,City Name,Address line 1,Address line 2,Owner Postcode,Code,Who,Comment
595,78912,WINSLOW MARINE INC,5325868,639,USA,,"16, Reg Roc Road, Falmouth ME 04105-1920",.,,j,Batch 10,
596,104803,XIN HONG TRADING & INDUSTRY CO,6137073,556,China,Hong Kong,"Room 17, 6th Floor, Shing Yip Industrial Building","Shing Yip Street, Kowloon, , .",,j,Batch 10,
597,99480,ZHEJIANG ENERGY INTL SINGAPORE,6122399,620,Singapore,Singapore ,Care of Ningbo Marine (Singapore) Pte Ltd ,"30-10, 10, Anson Road, 0",79903,j,Batch 10,
598,22501,PADDINGTON SHIPPING CO LTD,4090539,578,Monaco,Monte Carlo,Care of Gestion Maritime SAM ,"5th Floor, Block A, Gildo Pastor Center, 7, rue du Gabian,  , .",98000,j,Batch 10,
599,26419,PELIKANO SHIPPING CO LTD,5388171,533,Cyprus,Limassol,Care of Marlow Navigation Co Ltd ,"Marlow Building, 13, Alexandreias Street,  , .",3013,j,Batch 10,
600,44491,POLAR NAVIGATION SA,5772775,604,Japan,Imabari-shi,Care of Toyo Kaiun Co Ltd ,"1705-1, Namikata, Namikata-cho, , Ehime-ken, , .",799-2101,j,Batch 10,
601,92307,PURE GAINS LTD,5932592,642,China,Hong Kong,"38th Floor, Tower One, Lippo Centre","89, Queensway, Central, , .",,j,Batch 10,
602,53242,REWARD SHIPPING CORP,5834722,589,Greece,Athens,Care of Thenamaris (Ships Management) Inc ,"16, Athinas Avenue & Vorreou Street, Vouliagmeni, , .",166 71 ,j,Batch 10,
603,100122,ROSRYBFLOT LLC,6128282,616,Russia,,"Building 28/1, ul Dalnyaya Petropavlovsk-Kamchatskiy, Kamchatskiy kray","42, .",6830,j,Batch 10,
604,39091,SANDWATER,4118100,535,Germany,Leer,Care of Briese Dry Cargo GmbH & Co KG ,"Hafenstrasse 12,  , .",26789,j,Batch 10,
605,101310,SEA 106 LEASING CO LTD,6154981,556,China,Shanghai,Care of Wah Kwong Maritime Transport Holdings Ltd,"24th Floor,  Industrial Investment Building, 48-62, Hennessy Road, Wan Chai, , .",,j,Batch 10,
606,23578,SEAHAKE,5061779,535,Germany,Bremen,Care of German Tanker Shipping GmbH & Co KG ,"Hans-Boeckler-Strasse 50,  , .",28217,j,Batch 10,
607,40153,SHEJAR MARITIME SA,5330038,604,Lebanon,Tripoli,Care of Tempus Maritime Sarl ,"4th Floor, Assaf Building, BP 499, al-Mina, , .",,j,Batch 10,
608,23838,SILVERMAR LTD,5010120,589,USA,Miami,Care of Cape Tankers Inc ,"Suite 2904, 29th Floor, 1001, Brickell Bay Drive,  , .",FL 33131-4900,j,Batch 10,
609,34274,SNOW WHYTE ENERGY LTD,5658410,596,India,Thane,Care of Shan Ship Management Pvt Ltd ,"Office No 308, 3rd Floor, Space 912, Brand Factory, Opp Pleasant Park, Mira Bhayandar Road, Mira Road (E), , Maharashtra, 401107, .",,j,Batch 10,
610,72865,ST MARYS CEMENT INC,5153994,639,Canada,Burlington,Care of Fettes Shipping Inc ,"Suite 250, 3385, Harvester Road,  , .",ON L7N 3N2,j,Batch 10,
611,79048,SUPERIOR MARINE INC,1311885,639,USA,Morgan City ,Care of Diamond Services Corp ,"503, Degravelle Road, , .",LA 70380-6717,j,Batch 10,
612,52741,THAMES MARITIME LTD-IOM,5444986,561,Germany,Bremen,Care of 'K' Line European Sea Highway Services GmbH (KESS),"Otto-Lilienthal-Strasse 25,  , .",28199,j,Batch 10,
613,72486,TOU KORSOU TUGBOAT 4 NV,5904042,745,Curacao,,Care of Kompania di Tou Korsou Exploitatie Maatschappij NV,"Pletterijweg z/n, Postbus 4781, .",,j,Batch 10,
614,82205,TWO SILVER SA,6037198,578,South Korea.,Seoul,Care of Sinokor Merchant Marine Co Ltd ,"2nd Floor, Haenam Building, 21, Bukchang-dong, Jung-gu, , , ",100-080,j,Batch 10,
615,92254,VC N JUVENILE SHIPPING GMBH,6070576,535,Germany,Hamburg,Care of V Ships (Hamburg) GmbH & Co KG ,"Rolandsbruecke 4,  , .",20095,j,Batch 10,
616,58178,VOLSTAD CONSTRUCTION AS,5697142,600,Norway,Aalesund,Care of Volstad Maritime AS ,"Klaus Nilsens gate 6,  , .",6003,j,Batch 10,
617,85071,WINDEA CTV SIX GMBH & CO KG,4242682,535,Germany,Hamburg,Care of WINDEA Offshore GmbH & Co KG ,"Zirkusweg 1,  , .",20359,j,Batch 10,
618,108727,YACHT EMERALD ISLE,5106158,532,Cayman Islands,,"PO Box 268, George Town, Grand Cayman",", .",KY1-1104,j,Batch 10,
619,75727,ORION SOLUTION SERVICES CORP,6003620,604,Germany,Bremen,Care of Ost-West-Handel und Schiffahrt GmbH ,"Breitenweg 10-12,  , .",28195,j,Batch 10,
620,79314,PALERMO S,1426326,566,Italy,Naples,"Testata Molo Martello, Interno Porto di Napoli, Calata Villa del Popolo","  NA, .",80133,j,Batch 10,
621,22633,PENGHU PESCADORES SA,4134661,604,"China, Republic of (Taiwan)",Taipei City,Care of Shih Wei Navigation Co Ltd ,"16th Floor, 167, Fuxing N Road, Songshan District, , , ",10547,j,Batch 10,
622,22779,POPLAR SHIPPING CO LTD-HKG,5527877,556,China,Sanhe,Care of Rewood Ocean Shipping Co Ltd(ROSCO) ,"8, Huifu Lu, Yanjiaozhen, , Hebei, 0, .",65201,j,Batch 10,
623,76556,PUISSANT SHIPPING ENT SA,4032161,604,"China, Republic of (Taiwan)",Taipei City,Care of Hsin Chien Marine Co Ltd ,"3rd Floor, 4, Minquan E Road, Section 3, Zhongshan District, , , ",10477,j,Batch 10,
624,66098,RENEGADE MARINE OFFSHORE LLC,5765637,639,USA,New Iberia,Care of SeaTran Marine LLC ,"3015, Gene Flash Road,  , .",LA 70560-7926,j,Batch 10,
625,23271,RUBYMAR LTD,5295810,589,USA,Miami,Care of Cape Tankers Inc ,"Suite 2904, 29th Floor, 1001, Brickell Bay Drive,  , .",FL 33131-4900,j,Batch 10,
626,90087,SANTINI SHIPTRADE SA,6060994,589,Greece,Athens,Care of Franco Compania Naviera SA ,"225-227, Kifisias Avenue, Kifisia, , .",145 61 ,j,Batch 10,
627,84222,SEA 75 LEASING CO LTD,6051214,556,Greece,Athens,Care of Starbulk SA ,"40, Agiou Konstantinou Street, Marousi, , .",151 24 ,j,Batch 10,
628,23612,SEATROUT GMBH & CO KG,4113161,535,Germany,Bremen,Care of German Tanker Shipping GmbH & Co KG ,"Hans-Boeckler-Strasse 50,  , .",28217,j,Batch 10,
629,38020,SHINKO KAIUN/SHINKO PANAMA,5379244,604,South Korea.,Busan,Care of SHL Maritime Co Ltd ,"Room 709, Dongil Tower, 14, Jobang-ro, Dong-gu, , 48741, ",,j,Batch 10,
630,94467,SKORP-SHIPPING OU,6059943,545,Estonia,Tallinn,Care of Starbunker OU ,"Suur-Patarei 3-1,  , .",10415,j,Batch 10,
631,61138,SP1 SHIPPING SA,5861934,604,Japan,Tokyo,Care of MC Shipping Ltd ,"32nd Floor, Marunouchi Park Building, 6-1, Marunouchi 2-chome, Chiyoda-ku, , , .",100-6932,j,Batch 10,
632,110429,STEVNS SHIPPING A/S,1889582,538,Denmark.,Svendborg,Care of Nordane Shipping A/S ,"Kullinggade 31C,  , ",5700,j,Batch 10,
633,84563,TAERIM CORP LTD,1851574,642,British Virgin Islands,Las Palmas de Gran Canaria,Calle Juan Rejon 64," , Canary Islands.",35008,j,Batch 10,
634,24417,TIANLONG SPIRIT LLC,5431821,589,Marshall Islands,Singapore ,Care of Teekay Marine (Singapore) Pte Ltd ,"27-01, PSA Building, 460, Alexandra Road, ",119963,j,Batch 10,
635,51674,TRIUMPH BV,5504591,598,Netherlands,Papendrecht,Care of Boskalis Offshore Heavy Marine Transport BV,"Rosmolenweg 20, , .",3356 LK ,j,Batch 10,
636,52590,UNIVERSAL HARVESTER LTD,5529741,556,China,Dalian,Care of Liaoning Foreign Trade Foodstuffs Shipping Co Ltd,"72, Luxun Lu, Zhongshan Qu, , Liaoning, .",,j,Batch 10,
637,41894,VEXSARIA TRADING LTD,5658349,642,Russia,Nakhodka,Care of Tsetan-Bunker Co Ltd ,"2nd Floor, ul Malinovskogo 2, , Primorskiy kray, , .",692919,j,Batch 10,
638,62341,WEI HAI ZHONG DA SHIP,5872443,526,China,Yantai,Care of Yantai Rifeng Ship Management Co Ltd ,"Room 601, 2, Dama Lu, Zhifu Qu, , Shandong, .",,j,Batch 10,
639,106957,XI PING SHIPPING CO LTD,6164784,556,China,,Hong Kong,.,,j,Batch 10,
640,97415,YANGTZE ALPHA PTE LTD,6110281,589,Marshall Islands,Singapore ,Care of New Yangtze Navigation (Singapore) Pte Ltd,"Winsland House I, 3, Killiney Road, ",239519,j,Batch 10,
641,22429,ORISSA SHIPPING CO LTD,5548008,516,Greece,Athens,Care of Tri Bulk Shipping Ltd ,"Status Center A, 41, Athinas Avenue & 2 Areos Street, Vouliagmeni, , .",166 71 ,j,Batch 10,
642,51203,PANAMA QING XIANG SHIPPING SA,5351158,604,China,Yantai,Care of Yantai Qingshun Shipping Co Ltd ,"Room 1410, 53, Bei Dajie, Zhifu Qu, , Shandong, 264000, .",,j,Batch 10,
643,109538,PESA SARL,4269886,548,France,,"39, avenue de George V, 75008 Paris",.,,j,Batch 10,
644,79257,PORTOLOS/HELLENIC TUGBOATS,1201703,555,Greece,,"131, Filonos Street, 185 36 Piraeus",.,,j,Batch 10,
645,89824,PUTFORD PRIDE LTD,6064365,551,United Kingdom.,Lowestoft,Care of Boston Putford Offshore Safety Ltd ,"Columbus Buildings, Waveney Road, , , ",NR32 1BN,j,Batch 10,
646,108988,RENSEN SCHEEPVAARTBEDRIJF BV,4006059,598,Netherlands,Zwijndrecht,Scheepsmakerij 150," , .",3331 MA,j,Batch 10,
647,79189,RUSSIAN PORT,5177615,616,Russia,Kaliningrad,Care of Pionerskiy Ocean Fishing Marine Center (Pionerskaya Baza Okeanicheskogo Rybolovnogo Flota (BORF)),"ul Portovaya 1, Pionerskiy, skaya oblast, , .",238540,j,Batch 10,
648,103845,SAWASDEE SEOUL SA,6141623,589,South Korea.,Seoul,Care of Sinokor Merchant Marine Co Ltd ,"2nd Floor, Haenam Building, 21, Bukchang-dong, Jung-gu, , , ",100-080,j,Batch 10,
649,51804,SEANOVEL SHIPPING LTD,5818890,533,USA,Panama City,Care of Linea Peninsular Inc ,"Suite 215, 5323, W Highway 98,  , .",FL 32401-1003,j,Batch 10,
650,76778,SHIP OWNER INVESTMENT CO NO 7,5981401,589,South Korea.,Seoul,Care of HMM Co Ltd ,"194, Yulgok-ro, Jongno-gu, , 0, ",3127,j,Batch 10,
651,80280,SONNET SHIPPING LTD,1535200,590,Greece,Athens,Care of Eastern Mediterranean Maritime Ltd (EASTMED),"69, Grigoriou Lampraki Street, Glyfada, , .",166 75 ,j,Batch 10,
652,102654,RODHOLMEN AS,6101985,600,Norway,Os,Osteraasen 1,"1361 teraas, .",,j,Batch 10,
653,24280,SYMBOL MARITIME LTD,4104057,589,Greece,Athens,Care of Minerva Marine Inc ,"141-143, Vouliagmenis Avenue & 1 Aiolou Street, Voula, , .",166 73 ,j,Batch 10,
654,29159,TEUCARRIER NO 5 CORP,5620826,578,Greece,Piraeus,Care of Danaos Shipping Co Ltd ,"14, Akti Kondyli, , .",185 45 ,j,Batch 10,
655,93837,TRANSLINK,5189900,523,Canada,Burnaby,"Suite 1600, 4720, Kingsway"," , .",BC V5H 4N2,j,Batch 10,
656,92920,UGLAND AUTO II AS,6065964,600,Madeira,Funchal,Care of United European Car Carriers Unipessoal Lda,"Sala 212, 2 andar, Avenida Arriaga 73,  , .",9000-060,j,Batch 10,
657,38091,VARKAN EGE DENIZCILIK,4132647,633,Turkey,Istanbul,Care of Veysel Vardal Gemicilik Denizcilik ve Ticaret AS,"Necatibey Caddesi 70/6, K Karamustafapasa M, Beyoglu,  , .",34425,j,Batch 10,
658,105204,VLCC JUSTICE CO LTD,6154951,556,"Hong Kong, China",Singapore ,Care of Trafigura Maritime Logistics Pte Ltd ,"29-00, Ocean Financial Centre, 10, Collyer Quay, 0",49315,j,Batch 10,
659,92044,WORLD SEASHORE SAILING INC,6082622,589,Marshall Islands,Singapore ,Care of Executive Ship Management Pte Ltd ,"21-00/22-00, 78, Shenton Way, 0",79120,j,Batch 10,
660,97086,YINSON LAVENDER LTD,6080780,595,Malaysia,Miri,Care of Yinson Lavender Operations Sdn Bhd ,"Lot 2054, 4th Floor, Marina Park City, Phase 1, , Sarawak, .",,j,Batch 10,
661,44582,OW BALTIC A/S,5338648,538,Denmark.,Norresundby,Care of Alba Tankers ApS ,"Stigsborgvej 60, 9400 , ",,j,Batch 10,
662,101828,PELAYARAN MITRA KALINDO,4156452,559,Indonesia,Tanjungbalai,Care of PT Melda Jaya ,"Jalan WR Supratman 16, Kec  Selatan, , 21312, .",,j,Batch 10,
663,22763,POLARWIND MARITIME SA,5239332,589,Greece,Piraeus,Care of Capital Ship Management Corp ,"3, Iasonos Street, , .",185 37 ,j,Batch 10,
664,35705,PUTERI NILAM SDN BHD,5441479,595,Malaysia,Kuala Lumpur,Care of MISC Bhd ,"Level 25, Menara Dayabumi, Jalan Sultan Hishamuddin,  , .",50050,j,Batch 10,
665,38230,RIDGEWAVE SHIPPING LTD,5616850,533,Germany,Duisburg,Care of MTL Maritime Transport & Logistik GmbH & Co KG,"August-Hirsch-Strasse 10,  , .",47119,j,Batch 10,
666,39210,RUI TONG SHIPPING SA,5666817,604,China,Qingdao,Care of Qingdao Da Tong International Shipping Management Co Ltd,"Room 901, 9th Floor, 63, Xianggang Xilu, Shinan Qu, , Shandong, 266071, .",,j,Batch 10,
667,82238,SAPPHIRE COAST LC,5966166,639,USA,,"299, Boat Yard Road, Chesapeake City MD 21915-1019",.,,j,Batch 10,
668,34166,SEA POWER SHIPHOLDING SA,5311489,589,Greece,Piraeus,Care of Perosea Shipping Co SA ,"5-7, Kanari Street, , .",185 37 ,j,Batch 10,
669,23729,SHARMAN HOLDINGS SA,4117384,589,Greece,Athens,Care of Alpha Bulkers Shipmanagement Inc ,"354, Andrea Syngrou Avenue, Kallithea, , .",176 74 ,j,Batch 10,
670,110655,SILVERSEA NEW BUILD SEVEN LTD,6187129,516,Monaco,Monte Carlo,Care of Silversea Cruises Ltd ,"Gildo Pastor Center, 7, rue du Gabian,  , .",98000,j,Batch 10,
671,94752,SPARTA INTERNATIONAL 3 SA,6094418,604,South Korea.,Seoul,Care of HMM Co Ltd ,"194, Yulgok-ro, Jongno-gu, , 0, ",3127,j,Batch 10,
672,82493,SUBSEA 7 SINGAPORE CONTRACTING,5223681,620,Singapore,Singapore ,"04-10, 11, Keng Cheow Street",0,59608,j,Batch 10,
673,82013,TEA TREE SHIPPING PTE LTD,6038355,620,Japan,Tokyo,Care of Mitsui & Co Ltd ,"2-1, Otemachi 1-chome, Chiyoda-ku, , , .",100-8631,j,Batch 10,
674,90171,TRADEX TRANSPORTATION INC,6068221,626,Ukraine,Mariupol,Care of Donbasstransitservice Ltd (DTS) (TOV 'Donbastranzitservis'),"prospekt Admirala Lunina 13, , Donetska oblast, , .",87510,j,Batch 10,
675,95152,TURNATUR TURIZM REKLAM,4179049,633,Turkey,Istanbul,"Daire 107, Sehzadebasi Caddesi 11, Kemalpasa Mah","Fatih,  , .",34134,j,Batch 10,
676,92256,VC N PRELUDE SHIPPING GMBH,6070664,535,Germany,Hamburg,Care of V Ships (Hamburg) GmbH & Co KG ,"Rolandsbruecke 4,  , .",20095,j,Batch 10,
677,38095,VV SHIPPING CO LTD,5216220,590,Turkey,Istanbul,Care of Veysel Vardal Gemicilik Denizcilik ve Ticaret AS,"Necatibey Caddesi 70/6, K Karamustafapasa M, Beyoglu,  , .",34425,j,Batch 10,
678,34595,WINSON SEA BUNKER CO LTD,5540033,642,"China, Republic of (Taiwan)",Kaohsiung City,Care of Winson Shipping (Taiwan) Co Ltd ,"Room 1, 26th Floor, 29, Haibian Road, Lingya District, , 80248, ",,j,Batch 10,
679,107731,YAMAICHI UNYU,1043581,569,Japan,,Anan-shi,"Tokushima-ken, .",,j,Batch 10,
680,86498,ZEYBE DENIZCILIK VE TICARET,5605961,633,Turkey,Istanbul,"Ankara Caddesi No 114/2 , Kordonboyu Mah, Kartal"," , .",34860,j,Batch 10,
681,93048,ORIENTAL FLEET TANKER 02 LTD,6071424,642,Greece,Piraeus,Care of Eletson Corp ,"118, Kolokotroni Street, , .",185 35 ,j,Batch 10,
682,102368,ORNO SJOTAXIS REDERI AB,5848616,625,Sweden,,Langvik," Orno, .",SE-130 55,j,Batch 10,
683,43466,OSTERMARSCH BRIESE SCHIFFAHRTS,4133897,535,Germany,Leer,Care of Briese Schiffahrts GmbH & Co KG ,"Hafenstrasse 12,  , .",26789,j,Batch 10,
684,90148,PAANS VAN OORD,1997216,598,Netherlands,Rotterdam,Schaardijk 211," , .",3063 NH,j,Batch 10,
685,84484,PACIFIC FLOURISH SHPG CO LTD,6025969,556,China,Hong Kong,Care of Hong Kong Ming Wah Shipping Co Ltd ,"12th Floor,  Merchants Tower, Shun Tak Centre, , Connaught Road Central, Central, , .",168-200,j,Batch 10,
686,25725,PAFILIA,5366977,535,Germany,Bremen,Care of Harren & Partner Ship Management GmbH & Co KG,"Hermann-Hollerith-Strasse 10,  , .",28355,j,Batch 10,
687,36284,PANAMAX UNIVERSE MARINE,5712781,604,"China, Republic of (Taiwan)",Taipei City,Care of Eddie Steamship Co Ltd ,"12th Floor, 96, Jianguo N Road, Section 2, Zhongshan District, , , ",10479,j,Batch 10,
688,40236,PAPA SHIPPING CO LTD,5349381,589,Turkey,Istanbul,Care of Kent Shipping & Chartering Ltd ,"Dilhayat Sokak 22, Etiler Mah, Besiktas,  , .",34337,j,Batch 10,
689,93909,PARNELL CORP,6085560,578,Greece,Sofia,Care of Contships Management Inc ,"45, Vasilissis s Avenue,  , .",106 76,j,Batch 10,
690,81416,PATRA MARITIME CORP,6033439,578,Greece,Piraeus,Care of Chronos Shipping Co Ltd ,"41, Akti Miaouli, , .",185 35 ,j,Batch 10,
691,22592,PEACE HILL SHIPPING INC,5527174,604,Panama,Singapore ,Care of Sinopec Hong Kong (Singapore) Pte Ltd ,"47-03, UOB Plaza, 80, Raffles Place, 0",48624,j,Batch 10,
692,44071,PEGASUS SHIPOWNING INC,5791695,589,Cyprus,Limassol,Care of Seatankers Management Co Ltd ,"Apartment 411, Block 1, Deana Beach Apartments, PO Box 53562, Promachon Eleftherias Street, Agios Athanasios, 3399 , .",,j,Batch 10,
693,84266,PENFOLDS TRADING LTD,6048921,626,Seychelles,,Victoria,"Mahe Island, .",,j,Batch 10,
694,46178,PERLE RIVER LINER GMBH & CO KG,4054244,535,Germany,Haren (Ems),Care of Wessels Reederei GmbH & Co KG ,"Industriestrasse 12-14,  , .",49733,j,Batch 10,
695,97640,PETROJARL I LLC,5688643,589,Norway,Trondheim,Care of Altera Infrastructure Production AS ,"Brattorkaia 17A,  , .",7010,j,Batch 10,
696,29883,PHOENICIA NAVIGATION SA,5701521,589,Turkey,Istanbul,Care of Derin Gemi Isletmeciligi Sanayi ve Ticaret AS,"Kat 11, Blok A, Ordu Sokak 23, Orta Mah, Kartal,  , .",34880,j,Batch 10,
697,41145,PIKE SOLUTIONS INC,5741720,589,Greece,Athens,Care of Prime Tanker Management Inc ,"4, Poseidonos Avenue, Kallithea, , .",176 74 ,j,Batch 10,
698,110567,PIXUETINAS PESQUERIAS,4091744,544,Spain,,Las Grandas-Villademar s/n," Cudillero (Asturias), .",33150,j,Batch 10,
699,79265,POISSON D'EXPLOITATION,168675,773,French Polynesia,,Papeete,"Tahiti, .",,j,Batch 10,
700,70795,PONENTE OWNERS INC,5942351,589,Greece,Athens,Care of TMS Tankers Ltd ,"109, Kifisias Avenue & Sina Street, Marousi, , .",151 24 ,j,Batch 10,
701,102749,PORTUALE,1452968,566,Italy,,Via Aldo Moro 11," Goro FE, .",44020,j,Batch 10,
702,96694,POSITANO INC,6107539,578,Switzerland,Geneva,Care of MSC Mediterranean Shipping Co SA ,"chemin Rieu, 12-14,  , .",1208,j,Batch 10,
703,22874,PRECIOUS STARS,1532704,629,Thailand,Bangkok,Care of Precious Shipping PCL ,"7th Floor, Cathay House, 8/30, Sathon Nua Road, Silom, Bangrak, , , .",10500,j,Batch 10,
704,22923,PRIME LAKE SHIPPING LTD,5569922,589,Cyprus,Limassol,Care of Lemissoler Shipmanagement Ltd ,"1st Floor, Eleni Court, PO Box 54970, 17-21B, Agias Zonis Street, 3729 , .",,j,Batch 10,
705,22941,PROCON TANKER INC,5112182,578,Liberia,Singapore ,Care of Western Shipping Pte Ltd ,"21-01, Fragrance Empire Building, 456, Alexandra Road, ",119962,j,Batch 10,
706,84767,PROSPERITY SHIPPING LLC,6051007,589,Greece,Athens,Care of Times Navigation Inc ,"2-4, Mesogeion Avenue, Ambelokipoi,  , .",115 27,j,Batch 10,
707,79241,PUERTO RICO MARITIME,5503531,717,Puerto Rico,,"562, Calle Alejandro Ordonez, Ponce PR 00728-3809",.,,j,Batch 10,
708,95222,PVIII YACHTING LTD,5901119,532,France,,Care of Yacht Management Consultants Sarl (Hill Robinson Yacht Management Consultants) ,"Residence du Port Vauban, 17, avenue du 11 Novembre, 0 Antibes, .",6600,j,Batch 10,
709,73384,QUEENIE TANKERS PTE LTD,5981313,620,Singapore,Singapore ,Care of V-Bunkers Tankers Pte Ltd ,"15-02, MTower, 460, Alexandra Road, ",119963,j,Batch 10,
710,108775,RAHAL HOLDINGS,3025268,758,France,,Care of Freedom Maritime ,"4, 6 & 8, avenue Mirabeau, 0 Antibes, .",6600,j,Batch 10,
711,76659,RAVA SHIPPING LLC,5939657,589,Croatia,Zadar,Care of Tankerska Plovidba dd ,"ulica Bozidara Petranovica 4, , .",HR-23000 ,j,Batch 10,
712,23093,RED FLAG/ZHONG YUAN,5449050,556,China,Shanghai,Care of Shanghai Marukichi Ship Management Co Ltd,"Room 1105, Dragon Pearl Complex, 2123, Pudong Dadao, Pudong Xinqu, , 200135, .",,j,Batch 10,
713,65297,REGAL SHIPPING LP,5919376,589,Greece,Athens,Care of Technomar Shipping Inc ,"3-5, Menandrou Street, Kifisia, , .",145 61 ,j,Batch 10,
714,108677,RENA LLC,5401218,639,USA,Palm Beach,Care of Brad Baker ,"Suite 105, 11420, US Highway 1, North  , .",FL 33408-3226,j,Batch 10,
715,85424,RHAEO PTE LTD,6058331,620,Singapore,Singapore ,"20-04, Chinatown Point, 133","New Bridge Road, 0",59413,j,Batch 10,
716,23144,RICH TARGET SHIPPING LTD,1886407,556,China,Hong Kong,Care of Sinotrans Ship Management Ltd ,"12th Floor,  Merchants Tower, Shun Tak Centre, , Connaught Road Central, Central, , .",168-200,j,Batch 10,
717,79201,RIMORCHIATORI SICILIANI SRL,284171,566,Italy,Palermo,Via Genova 7,"  PA, .",90133,j,Batch 10,
718,93955,RIX-ALLIANCE SHIPPING LTD,6050542,533,Latvia,Riga,Care of SIA 'Rix Shipmanagement' ,"Krisjana Valdemara iela 33-28,  , .",LV-1010,j,Batch 10,
719,108071,ROBIN 5 SHIPPING INC,6177754,589,Germany,Bremen,Care of Interunity Management (Deutschland) GmbH ,"Konsul-Smidt-Strasse 76a,  , .",28217,j,Batch 10,
720,34082,RONAGUE SHIPPING LTD,4120763,561,Greece,Athens,Care of Bernhard Schulte (Hellas) SPLLC ,"6-8, Kifisias Avenue, , .",151 25 ,j,Batch 10,
721,76043,ROSENTA SERVICES CO INC,5882229,642,Monaco,Monte Carlo,Care of Imperial Yachts SARL ,"27, boulevard Albert-1er,  , .",98000,j,Batch 10,
722,95383,ROYAL HYWAY TOURS INC,5551404,639,USA,Seattle,"Suite 2600, 800, 5th Avenue"," WA 98104-0, .",160,j,Batch 10,
723,83242,RUM SHIPPING PTE LTD,5941220,620,Singapore,Singapore ,Care of Norse Shipholding Pte Ltd ,"10-33, HarbourFront Centre, 1, Maritime Square, 0",99253,j,Batch 10,
724,42656,SAALBURG GMBH & CO KG,5493463,535,Germany,Schuelp,Care of Kopping Reederei GmbH & Co KG ,"Heideweg 2,  , .",24813,j,Batch 10,
725,102603,SAIL MARINE SIGHTSEEING,1395583,575,South Korea.,,"786-3, Seogwi-dong, Seogwipo","Jeju-do, , ",697-812,j,Batch 10,
726,79174,SALTWATER SERVICES & PRODUCTS,5847737,639,USA,Houma,"Appartment 13, 3031, Barrow Street", LA .,,j,Batch 10,
727,72826,SAMWOH MARINE PTE LTD,5768526,620,Singapore,Singapore ,25E,"Sungei Kadut Street 1, ",729333,j,Batch 10,
728,28066,SANTA GIULIANA OFFEN REEDEREI,1703588,535,Germany,Hamburg,Care of Reederei Claus-Peter Offen GmbH & Co KG ,"Bleichenbruecke 10,  , .",20354,j,Batch 10,
729,79159,SAO JERONYMO,132031,520,Brazil,,Rio Grande RS,.,,j,Batch 10,
730,72815,KALLISTE MARINE SERVICE SARL,5592164,548,France,,"Tour de la Capitainerie, Port de Commerce, 20200 Bastia",.,,j,Batch 10,
731,83280,SAVAGE MARINE MANAGEMENT CO,5951433,639,USA,,"2719, Causeway Center Drive, Tampa FL 33619-6104",.,,j,Batch 10,
732,43548,SCALA NAVIGATION LTD,4103871,578,Austria,Vienna,Care of INTRESCO GmbH ,"Renngasse 6-8,  , .",1010,j,Batch 10,
733,63863,MV ANGELA AG,4059201,524,Germany,Hamburg,Care of Auerbach Bereederung GmbH & Co KG ,"Deichstrasse 48-50,  , .",20459,j,Batch 10,
734,98977,SEA 129 LEASING CO LTD,6098561,556,Monaco,Monaco-Ville,Care of Scorpio Commercial Management SAM ,"Le Millenium, 9, boulevard Charles III,  , .",98000,j,Batch 10,
735,103721,SEA 175 LEASING CO LTD,6139521,556,Greece,Piraeus,Care of Capital Ship Management Corp ,"3, Iasonos Street, , .",185 37 ,j,Batch 10,
736,89565,SEA 66 LEASING CO LTD,6040078,556,Greece,Piraeus,Care of Navios Tankers Management Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
737,100888,SEA BREATH MARINE CORP,6132041,578,Greece,Athens,Care of Alison Management Corp ,"5, Xanthou Street & Charilaou Trikoupi, Kifisia, , .",145 62 ,j,Batch 10,
738,55666,SEA HARMONY CO LTD,1569864,590,Greece,Piraeus,Care of Neptune Lines Shipping & Managing Enterprises SA,"5-9, Iasonos Street, , .",185 37 ,j,Batch 10,
739,75458,SEA PEARL MARITIME SA,5989305,589,Greece,Athens,Care of Navarone SA ,"6, Cheimarras Street, Marousi, , .",151 25 ,j,Batch 10,
740,108696,SEABIRD INTERNATIONAL II LTD,5990308,769,Guernsey,,"PO Box 657, La Plaiderie, St Peter Port",. Channel Islands. ,GY1 3PR,j,Batch 10,
741,80663,SEACOR OHIO LLC,6028521,589,USA,Morgan City ,Care of SEACOR Marine LLC ,"5005, Railroad Avenue, , .",LA 70380-2352,j,Batch 10,
742,23601,SEAPEARL MARINE,4072183,578,Greece,Piraeus,Care of Vrontados SA ,"4th Floor, 11, Akti Miaouli, , .",185 35 ,j,Batch 10,
743,83262,SEATTLE CITY,5180486,639,USA,Seattle,301,"2nd Avenue S  , .",WA 98104-2618,j,Batch 10,
744,34191,SECONDONE CORP LTD,4144392,590,Greece,Athens,Care of Pyxis Maritime Corp ,"59, Konstantinou Karamanli Street, Marousi, , .",151 25 ,j,Batch 10,
745,109880,SELINI MARINE CO LTD,6101322,578,Greece,Athens,Care of Tsakos Columbia Shipmanagement ('TCM') SA,"Megaron Macedonia, 367, Andrea Syngrou Avenue, Palaio Faliro, , .",175 64 ,j,Batch 10,
746,72880,SERCO LTD,3018986,551,United Kingdom.,,"16, Bartley Wood Business Park, Bartley Way","Hook, , ",RG27 9UY,j,Batch 10,
